Date Key,Product Key,Region Key,Units Sold,Total Revenue,Total Cost,Total Profit
1715,8,32,5632,3667614.72,2956574.72,711040.0
1638,9,161,5232,427611.36,296497.44,131113.92
2187,6,129,1185,11056.05,8200.2,2855.85
1015,4,10,2402,494091.4,281298.22,212793.18
1272,6,126,4827,45035.91,33402.84,11633.07
1878,6,148,6432,60010.56,44509.44,15501.12
467,10,72,2222,105433.9,70637.38,34796.52
2128,11,24,9234,1408923.72,899760.96,509162.76
1021,1,130,1534,1025126.18,770896.36,254229.82
509,9,63,5222,426794.06,295930.74,130863.32
112,7,18,3428,528117.68,311708.04,216409.64
171,10,24,1311,62206.95,41676.69,20530.26
425,11,180,1066,162650.28,103871.04,58779.24
557,10,71,6915,328116.75,219827.85,108288.9
1506,9,53,114,9317.22,6460.38,2856.84
126,9,118,3948,322670.04,223733.16,98936.88
1402,2,81,8735,2229870.8,1392533.7,837337.1
2587,3,46,6824,2878977.36,2488644.56,390332.8
2125,2,44,7594,1938596.32,1210635.48,727960.84
973,2,108,2457,627222.96,391694.94,235528.02
249,7,101,9854,1518107.24,896024.22,622083.02
724,8,57,260,169314.6,136489.6,32825.0
1681,1,40,1180,788558.6,592997.2,195561.4
1706,3,47,2149,906641.61,783718.81,122922.8
911,10,11,2537,120380.65,80651.23,39729.42
2025,10,111,6185,293478.25,196621.15,96857.1
926,4,126,8338,1715126.6,976463.18,738663.42
810,1,175,3691,2466584.57,1854875.14,611709.43
833,6,32,8967,83662.11,62051.64,21610.47
843,10,146,7920,375804.0,251776.8,124027.2
2035,6,17,6337,59124.21,43852.04,15272.17
207,2,89,7034,1795639.52,1121360.28,674279.24
174,1,164,4862,3249128.74,2443349.48,805779.26
2373,10,98,1699,80617.55,54011.21,26606.34
99,2,139,1456,371687.68,232115.52,139572.16
1653,8,124,5077,3306193.17,2665221.92,640971.25
272,7,66,5535,852722.1,503297.55,349424.55
158,4,155,2834,582953.8,331889.74,251064.06
729,1,109,9010,6021112.7,4527885.4,1493227.3
2307,5,112,3132,1369310.4,824749.56,544560.84
1253,3,184,6298,2657063.22,2296817.62,360245.6
1230,1,173,6637,4435307.99,3335357.98,1099950.01
1514,8,83,4311,2807366.31,2263102.56,544263.75
2153,8,35,6512,4240679.52,3418539.52,822140.0
349,8,26,2464,1604581.44,1293501.44,311080.0
337,10,6,8421,399576.45,267703.59,131872.86
1383,8,24,2670,1738730.7,1401643.2,337087.5
1863,3,134,529,223179.81,192921.01,30258.8
466,4,23,3499,719744.3,409767.89,309976.41
1037,4,70,9401,1933785.7,1100951.11,832834.59
2287,8,118,495,322348.95,259855.2,62493.75
2044,5,150,2254,985448.8,593545.82,391902.98
1913,6,114,7182,67008.06,49699.44,17308.62
2048,8,121,9817,6392928.57,5153532.32,1239396.25
2654,9,87,1724,140902.52,97699.08,43203.44
1447,3,12,6503,2743550.67,2371579.07,371971.6
2101,1,172,4785,3197671.95,2404653.9,793018.05
1013,12,132,9228,1008435.84,330731.52,677704.32
330,7,97,7406,1140968.36,673427.58,467540.78
1373,1,118,1618,1081260.86,813109.72,268151.14
1740,6,136,2949,27514.17,20407.08,7107.09
1658,8,14,9218,6002853.78,4839081.28,1163772.5
2042,4,113,273,56156.1,31971.03,24185.07
530,8,101,2994,1949722.74,1571730.24,377992.5
1258,5,131,6292,2750862.4,1656872.36,1093990.04
1872,8,2,6109,3978241.89,3206980.64,771261.25
1416,12,87,419,45788.32,15016.96,30771.36
1765,2,9,4227,1079068.56,673868.34,405200.22
1942,12,110,4568,499191.04,163717.12,335473.92
1405,3,81,5511,2325035.79,2009806.59,315229.2
2141,12,42,3155,344778.4,113075.2,231703.2
719,11,74,628,95820.24,61192.32,34627.92
274,5,37,3091,1351385.2,813953.03,537432.17
1612,10,4,2739,129965.55,87072.81,42892.74
2243,5,169,3793,1658299.6,998810.69,659488.91
2324,4,158,7509,1544601.3,879378.99,665222.31
548,9,80,7174,586331.02,406550.58,179780.44
2136,12,130,3103,339095.84,111211.52,227884.32
29,6,159,7647,71346.51,52917.24,18429.27
476,10,161,185,8778.25,5881.15,2897.1
2064,8,63,2127,1385123.67,1116589.92,268533.75
611,7,110,1918,295487.08,174403.74,121083.34
937,6,118,29,270.57,200.68,69.89
256,9,92,3966,324141.18,224753.22,99387.96
330,1,10,3265,2181901.55,1640793.1,541108.45
611,11,79,4494,685694.52,437895.36,247799.16
36,7,151,6251,963029.06,568403.43,394625.63
961,6,117,4166,38868.78,28828.72,10040.06
689,1,148,5900,3942793.0,2964986.0,977807.0
1375,3,125,6145,2592514.05,2241020.05,351494.0
737,12,147,1626,177689.28,58275.84,119413.44
1595,6,34,6097,56885.01,42191.24,14693.77
64,9,102,5343,436683.39,302787.81,133895.58
750,9,60,2184,178498.32,123767.28,54731.04
266,12,176,1466,160204.48,52541.44,107663.04
716,1,76,5071,3388797.17,2548380.34,840416.83
2747,1,19,6908,4616409.16,3471546.32,1144862.84
1993,6,133,7922,73912.26,54820.24,19092.02
2756,3,164,1084,457328.76,395323.96,62004.8
1691,12,44,6401,699501.28,229411.84,470089.44
1075,4,30,5908,1215275.6,691885.88,523389.72
2470,1,120,8672,5795237.44,4358026.88,1437210.56
876,6,159,5793,54048.69,40087.56,13961.13
2640,11,18,5399,823779.42,526078.56,297700.86
1806,5,103,7653,3345891.6,2015264.49,1330627.11
695,5,77,904,395228.8,238050.32,157178.48
1629,2,184,7379,1883711.12,1176360.18,707350.94
1660,4,84,7458,1534110.6,873406.38,660704.22
674,11,124,6459,985514.22,629364.96,356149.26
626,9,61,1731,141474.63,98095.77,43378.86
1529,9,173,7652,625397.96,433638.84,191759.12
1678,2,18,635,162102.8,101231.7,60871.1
507,2,32,4121,1052008.88,656969.82,395039.06
385,9,3,3585,293002.05,203161.95,89840.1
1439,1,1,1531,1023121.37,769388.74,253732.63
733,5,45,2495,1090814.0,657008.35,433805.65
980,10,23,8045,381735.25,255750.55,125984.7
2656,3,6,1780,750964.2,649148.2,101816.0
522,9,161,4328,353727.44,245267.76,108459.68
1010,11,121,8352,1274348.16,813818.88,460529.28
2438,1,99,3544,2368348.88,1781001.76,587347.12
84,8,34,1627,1059518.67,854109.92,205408.75
314,9,155,1357,110907.61,76901.19,34006.42
852,5,163,3519,1538506.8,926658.27,611848.53
11,9,138,5930,484658.9,336053.1,148605.8
1122,1,164,8440,5640198.8,4241437.6,1398761.2
1161,12,27,7929,866481.12,284175.36,582305.76
2483,8,137,3306,2152900.26,1735517.76,417382.5
121,11,105,516,78731.28,50279.04,28452.24
2744,3,162,7531,3177253.59,2746480.39,430773.2
1944,7,119,9356,1441385.36,850741.08,590644.28
1912,11,77,3028,462012.24,295048.32,166963.92
564,9,116,2614,213642.22,148135.38,65506.84
946,2,94,4212,1075239.36,671477.04,403762.32
113,9,137,953,77888.69,54006.51,23882.18
360,3,62,7997,3373854.33,2916425.93,457428.4
1412,5,86,7536,3294739.2,1984454.88,1310284.32
1781,3,56,3796,1601494.44,1384363.24,217131.2
2186,12,80,8030,877518.4,287795.2,589723.2
1140,11,4,3524,537691.92,343378.56,194313.36
1640,12,145,596,65130.88,21360.64,43770.24
869,5,101,1595,697334.0,420011.35,277322.65
655,4,75,5900,1213630.0,690949.0,522681.0
2145,10,46,4923,233596.35,156502.17,77094.18
753,3,126,7106,2997950.34,2591487.14,406463.2
2737,6,64,2922,27262.26,20220.24,7042.02
612,2,107,7506,1916131.68,1196606.52,719525.16
206,12,43,2378,259867.84,85227.52,174640.32
1891,10,52,3090,146620.5,98231.1,48389.4
1624,12,73,5272,576124.16,188948.48,387175.68
2423,7,112,6586,1014639.16,598864.98,415774.18
1571,9,127,1724,140902.52,97699.08,43203.44
578,8,80,7410,4825466.1,3889953.6,935512.5
1803,1,161,7398,4943861.46,3717790.92,1226070.54
2114,4,83,7475,1537607.5,875397.25,662210.25
2602,7,111,458,70559.48,41645.94,28913.54
2327,2,5,1195,305059.6,190506.9,114552.7
1935,9,1,1568,128152.64,88858.56,39294.08
1970,3,102,5485,2314066.65,2000324.65,313742.0
2150,5,125,3891,1701145.2,1024617.03,676528.17
1298,11,20,9759,1489028.22,950916.96,538111.26
527,1,77,3093,2066959.11,1554356.22,512602.89
2138,12,1,5930,648030.4,212531.2,435499.2
1085,7,131,7337,1130338.22,667153.41,463184.81
2643,4,133,8413,1730554.1,985246.43,745307.67
1835,5,18,7287,3185876.4,1918885.71,1266990.69
975,5,46,4121,1801701.2,1085182.93,716518.27
1201,2,153,6107,1558994.96,973577.94,585417.02
258,5,101,2469,1079446.8,650161.77,429285.03
2290,7,91,9462,1457715.72,860379.66,597336.06
781,10,47,5371,254853.95,170744.09,84109.86
1505,8,17,5515,3591423.15,2895154.4,696268.75
2602,4,51,7241,1489473.7,847993.51,641480.19
2226,7,115,4930,759515.8,448284.9,311230.9
2010,5,82,4993,2182939.6,1314806.69,868132.91
151,11,130,872,133049.76,84967.68,48082.08
736,5,183,8041,3515525.2,2117436.53,1398088.67
333,8,175,9004,5863494.84,4726739.84,1136755.0
2716,5,162,8299,3628322.8,2185375.67,1442947.13
143,7,83,7491,1154063.46,681156.63,472906.83
6,1,70,181,120956.87,90959.74,29997.13
2049,12,165,6997,764632.16,250772.48,513859.68
1028,4,160,601,123625.7,70383.11,53242.59
140,7,87,686,105685.16,62377.98,43307.18
589,1,145,8974,5997054.98,4509793.96,1487261.02
2255,1,119,4221,2820767.67,2121221.34,699546.33
640,6,43,7213,67297.29,49913.96,17383.33
215,10,168,5767,273644.15,183332.93,90311.22
1505,3,103,9732,4105833.48,3549163.08,556670.4
1164,6,93,5988,55868.04,41436.96,14431.08
2334,11,86,3446,525790.68,335778.24,190012.44
2527,7,97,8048,1239874.88,731804.64,508070.24
2690,8,23,7768,5058599.28,4077889.28,980710.0
2427,11,105,7611,1161286.38,741615.84,419670.54
96,4,8,4613,948894.1,540228.43,408665.67
307,11,108,2841,433479.78,276827.04,156652.74
1860,3,110,8394,3541344.66,3061207.86,480136.8
2296,3,122,4403,1857581.67,1605730.07,251851.6
2372,4,9,6027,1239753.9,705821.97,533931.93
1876,9,82,5459,446164.07,309361.53,136802.54
2270,4,158,6924,1424266.8,810869.64,613397.16
1510,1,40,1675,1119352.25,841754.5,277597.75
2618,6,113,2999,27980.67,20753.08,7227.59
2485,10,62,1214,57604.3,38593.06,19011.24
673,7,85,8668,1335392.08,788181.24,547210.84
972,7,35,4741,730398.46,431099.13,299299.33
1639,1,77,844,564019.88,424143.76,139876.12
1857,11,155,5419,826831.02,528027.36,298803.66
636,8,126,8941,5822468.61,4693667.36,1128801.25
1532,10,33,8913,422921.85,283344.27,139577.58
738,9,74,4872,398188.56,276096.24,122092.32
2004,12,70,3386,370022.08,121354.24,248667.84
1343,1,72,3053,2040228.31,1534254.62,505973.69
2709,3,151,9503,4009220.67,3465649.07,543571.6
564,5,72,397,173568.4,104542.01,69026.39
1371,11,71,428,65304.24,41704.32,23599.92
1779,6,38,6319,58956.27,43727.48,15228.79
6,7,104,1825,281159.5,165947.25,115212.25
1493,12,111,2732,298552.96,97914.88,200638.08
2001,7,172,1857,286089.42,168857.01,117232.41
2578,8,125,4050,2637400.5,2126088.0,511312.5
2603,1,90,1189,794573.03,597520.06,197052.97
1061,3,65,7187,3032123.43,2621027.03,411096.4
952,7,30,2986,460023.16,271516.98,188506.18
28,7,46,1558,240025.48,141668.94,98356.54
1900,12,143,2910,318004.8,104294.4,213710.4
2243,1,129,9077,6065886.79,4561555.58,1504331.21
542,5,67,4158,1817877.6,1094926.14,722951.46
805,1,58,2299,1536352.73,1155339.46,381013.27
1878,7,123,3714,572178.84,337714.02,234464.82
336,4,22,5592,1150274.4,654879.12,495395.28
1714,6,60,7159,66793.47,49540.28,17253.19
2086,12,76,4670,510337.6,167372.8,342964.8
699,10,94,6409,304107.05,203742.11,100364.94
2378,5,53,7695,3364254.0,2026324.35,1337929.65
83,11,31,5877,896712.66,572654.88,324057.78
2494,6,166,5333,49756.89,36904.36,12852.53
1351,3,50,2476,1044599.64,902972.44,141627.2
2744,12,129,748,81741.44,26808.32,54933.12
1348,2,105,5622,1435184.16,896259.24,538924.92
2008,6,150,9603,89595.99,66452.76,23143.23
1554,6,55,7227,67427.91,50010.84,17417.07
843,2,129,62,15827.36,9884.04,5943.32
1664,2,29,1707,435762.96,272129.94,163633.02
648,4,162,2791,574108.7,326854.01,247254.69
2707,9,145,5975,488336.75,338603.25,149733.5
1864,5,182,952,416214.4,250690.16,165524.24
2435,10,70,210,9964.5,6675.9,3288.6
2752,9,142,4032,329535.36,228493.44,101041.92
73,3,41,8729,3682677.81,3183379.01,499298.8
599,9,181,4149,339097.77,235123.83,103973.94
1398,10,82,7172,340311.4,227997.88,112313.52
2414,3,98,6710,2830881.9,2447069.9,383812.0
2737,4,112,8705,1790618.5,1019442.55,771175.95
50,3,72,1130,476735.7,412099.7,64636.0
1004,3,67,8991,3793212.99,3278927.79,514285.2
2533,3,7,9323,3933280.47,3400004.87,533275.6
1613,7,183,6194,954247.64,563220.42,391027.22
1445,5,91,5702,2492914.4,1501507.66,991406.74
2168,1,167,978,653568.06,491484.12,162083.94
2559,10,167,7182,340785.9,228315.78,112470.12
1500,6,59,6507,60710.31,45028.44,15681.87
1451,11,163,3176,484594.08,309469.44,175124.64
1752,1,21,8445,5643540.15,4243950.3,1399589.85
1728,11,63,5600,854448.0,545664.0,308784.0
2061,6,179,4957,46248.81,34302.44,11946.37
1550,9,106,8866,724618.18,502436.22,222181.96
141,10,142,6707,318247.15,213215.53,105031.62
1510,9,26,9890,808309.7,560466.3,247843.4
1835,8,88,6858,4465998.18,3600175.68,865822.5
295,11,72,8084,1233456.72,787704.96,445751.76
1436,8,4,1074,699399.54,563807.04,135592.5
2659,7,105,5363,826223.78,487657.59,338566.19
916,2,181,7520,1919705.6,1198838.4,720867.2
444,1,25,6142,4104514.34,3086600.68,1017913.66
1729,8,77,6860,4467300.6,3601225.6,866075.0
2682,6,165,7334,68426.22,50751.28,17674.94
1823,7,147,2257,347713.42,205229.01,142484.41
434,7,151,8353,1286863.18,759538.29,527324.89
978,6,147,9376,87478.08,64881.92,22596.16
2681,1,49,1113,743784.51,559327.02,184457.49
1825,8,163,6381,4155371.01,3349769.76,805601.25
1449,2,151,29,7403.12,4623.18,2779.94
1988,2,86,3936,1004782.08,627477.12,377304.96
1485,12,13,2014,220089.92,72181.76,147908.16
65,1,33,5205,3478345.35,2615720.7,862624.65
265,2,54,6483,1654980.24,1033519.86,621460.38
1066,2,36,5852,1493898.56,932925.84,560972.72
303,1,83,5349,3574576.23,2688086.46,886489.77
1999,6,138,4042,37711.86,27970.64,9741.22
1346,8,130,3027,1971212.67,1589053.92,382158.75
167,8,48,437,284578.77,229407.52,55171.25
1062,12,21,6431,702779.68,230487.04,472292.64
2148,6,39,8203,76533.99,56764.76,19769.23
618,1,60,4975,3324643.25,2500136.5,824506.75
299,8,43,3002,1954932.42,1575929.92,379002.5
431,4,33,572,117660.4,66986.92,50673.48
2062,4,17,3001,617305.7,351447.11,265858.59
906,12,129,7637,834571.36,273710.08,560861.28
302,7,152,8861,1365125.66,805730.73,559394.93
2121,2,128,3084,787283.52,491651.28,295632.24
894,10,27,3749,177890.05,119180.71,58709.34
374,2,46,6328,1615411.84,1008809.76,606602.08
335,7,109,3326,512403.56,302433.18,209970.38
2592,9,27,9281,758536.13,525954.27,232581.86
2285,11,1,5759,878708.22,561156.96,317551.26
2629,9,77,6358,519639.34,360307.86,159331.48
2547,9,146,1710,139758.3,96905.7,42852.6
584,6,82,4474,41742.42,30960.08,10782.34
538,6,179,4343,40520.19,30053.56,10466.63
624,12,3,3042,332429.76,109025.28,223404.48
2039,7,117,9324,1436455.44,847831.32,588624.12
1710,4,99,3976,817863.2,465629.36,352233.84
1863,6,111,4815,44923.95,33319.8,11604.15
15,12,58,1691,184792.48,60605.44,124187.04
840,11,149,1482,226123.56,144406.08,81717.48
2451,6,32,3100,28923.0,21452.0,7471.0
1528,4,42,2487,511575.9,291252.57,220323.33
96,12,90,7617,832385.76,272993.28,559392.48
1302,7,32,3495,538439.7,317800.35,220639.35
2351,5,39,7157,3129040.4,1884652.81,1244387.59
2705,10,93,2671,126738.95,84911.09,41827.86
1856,2,124,6134,1565887.52,977882.28,588005.24
2136,10,12,678,32171.1,21553.62,10617.48
2292,11,34,1462,223071.96,142457.28,80614.68
2284,4,54,679,139670.3,79517.69,60152.61
1707,12,111,2554,279101.12,91535.36,187565.76
10,10,23,8341,395780.45,265160.39,130620.06
1170,9,117,1325,108292.25,75087.75,33204.5
1962,12,145,1825,199436.0,65408.0,134028.0
1594,5,122,2189,957030.8,576429.37,380601.43
857,9,16,1797,146868.81,101835.99,45032.82
960,1,92,2060,1376636.2,1035232.4,341403.8
2033,5,160,1421,621261.2,374191.93,247069.27
554,8,23,352,229225.92,184785.92,44440.0
2157,2,85,6360,1623580.8,1013911.2,609669.6
2130,6,26,8979,83774.07,62134.68,21639.39
127,3,53,4779,2016212.31,1742853.51,273358.8
442,11,118,2356,359478.48,229568.64,129909.84
1519,3,70,7341,3097094.49,2677189.29,419905.2
203,3,81,7395,3119876.55,2696882.55,422994.0
1165,10,45,7211,342161.95,229237.69,112924.26
2561,3,92,3512,1481677.68,1280791.28,200886.4
1153,6,46,53,494.49,366.76,127.73
2278,12,82,2620,286313.6,93900.8,192412.8
889,12,110,4031,440507.68,144471.04,296036.64
1148,11,48,9133,1393513.14,889919.52,503593.62
1666,3,97,9808,4137897.12,3576879.52,561017.6
2296,5,125,550,240460.0,144831.5,95628.5
1419,11,41,4533,691645.14,441695.52,249949.62
1596,8,76,1920,1250323.2,1007923.2,242400.0
1907,10,104,4747,225245.15,150907.13,74338.02
1837,8,50,2081,1355168.01,1092441.76,262726.25
1299,10,167,5022,238293.9,159649.38,78644.52
1822,6,60,1699,15851.67,11757.08,4094.59
1639,6,100,2274,21216.42,15736.08,5480.34
881,12,106,3938,430344.64,141137.92,289206.72
1270,5,46,5915,2586038.0,1557596.95,1028441.05
922,6,166,4460,41611.8,30863.2,10748.6
1529,8,84,7860,5118510.6,4126185.6,992325.0
451,6,99,1431,13351.23,9902.52,3448.71
1730,11,74,2523,384959.34,245841.12,139118.22
98,9,3,5514,450659.22,312478.38,138180.84
1209,1,184,6818,4556264.86,3426317.72,1129947.14
2644,6,178,9874,92124.42,68328.08,23796.34
683,5,60,158,69077.6,41606.14,27471.46
745,3,70,175,73830.75,63820.75,10010.0
294,5,71,4459,1949474.8,1174188.47,775286.33
118,10,30,4580,217321.0,145598.2,71722.8
1063,7,22,4134,636884.04,375904.62,260979.42
999,6,88,3753,35015.49,25970.76,9044.73
2104,4,184,6098,1254358.6,714136.78,540221.82
2026,8,68,860,560040.6,451465.6,108575.0
1197,9,143,9763,797929.99,553269.21,244660.78
2279,2,114,1563,399002.64,249173.46,149829.18
2611,12,21,7045,769877.6,252492.8,517384.8
72,5,20,4027,1760604.4,1060429.91,700174.49
1375,5,173,2357,1030480.4,620668.81,409811.59
1480,10,172,8916,423064.2,283439.64,139624.56
730,6,151,2614,24388.62,18088.88,6299.74
1044,6,45,7229,67446.57,50024.68,17421.89
909,7,21,1125,173317.5,102296.25,71021.25
1575,2,32,8117,2072107.76,1294012.14,778095.62
2729,12,152,2273,248393.44,81464.32,166929.12
2527,4,119,9692,1993644.4,1135030.12,858614.28
862,8,108,3503,2281188.63,1838934.88,442253.75
885,2,120,8867,2263567.76,1413577.14,849990.62
219,5,55,7977,3487544.4,2100583.41,1386960.99
1374,11,181,5057,771597.06,492754.08,278842.98
2255,8,21,1361,886296.81,714470.56,171826.25
326,9,116,176,14384.48,9973.92,4410.56
1768,3,171,1818,766996.02,663006.42,103989.6
440,11,48,8637,1317833.46,841589.28,476244.18
2644,3,13,13,5484.57,4740.97,743.6
981,2,67,7356,1877839.68,1172693.52,705146.16
261,4,152,9109,1873721.3,1066754.99,806966.31
2545,5,29,5746,2512151.2,1513094.18,999057.02
468,11,48,4771,727959.18,464886.24,263072.94
993,7,92,5720,881223.2,520119.6,361103.6
2094,4,65,5162,1061823.4,604521.82,457301.58
828,5,170,1694,740616.8,446081.02,294535.78
2598,11,66,947,144493.26,92275.68,52217.58
539,2,75,581,148317.68,92623.02,55694.66
1861,12,184,5290,578091.2,189593.6,388497.6
1135,10,108,1796,85220.2,57094.84,28125.36
2135,3,183,3854,1625964.06,1405515.26,220448.8
1762,2,90,7252,1851290.56,1156113.84,695176.72
1665,7,151,4805,740258.3,436918.65,303339.65
2408,11,118,1363,207966.54,132810.72,75155.82
873,12,130,1043,113979.04,37381.12,76597.92
2053,10,118,9019,427951.55,286714.01,141237.54
1664,10,64,5707,270797.15,181425.53,89371.62
190,4,159,1112,228738.4,130226.32,98512.08
1217,7,59,7269,1119862.14,660970.17,458891.97
2283,11,135,3246,495274.68,316290.24,178984.44
192,9,46,142,11605.66,8047.14,3558.52
2153,7,113,6087,937763.22,553490.91,384272.31
1546,2,161,1241,316802.48,197840.22,118962.26
2334,7,184,2798,431059.88,254422.14,176637.74
1840,11,30,9980,1522748.4,972451.2,550297.2
81,7,64,9043,1393164.58,822279.99,570884.59
1852,2,148,8273,2111931.44,1318881.66,793049.78
230,9,156,2987,244127.51,169273.29,74854.22
745,4,141,533,109638.1,62419.63,47218.47
832,4,107,5293,1088770.1,619863.23,468906.87
1879,9,130,3676,300439.48,208318.92,92120.56
1680,12,40,9125,997180.0,327040.0,670140.0
1972,3,20,7114,3001325.46,2594404.66,406920.8
1403,2,35,148,37781.44,23594.16,14187.28
553,11,125,2763,421578.54,269226.72,152351.82
548,4,109,6526,1342398.2,764259.86,578138.34
1283,6,142,5036,46985.88,34849.12,12136.76
347,5,18,847,370308.4,223040.51,147267.89
1918,11,91,501,76442.58,48817.44,27625.14
1823,9,106,9610,785425.3,544598.7,240826.6
2657,11,175,6927,1056921.66,674966.88,381954.78
2549,9,103,3239,264723.47,183554.13,81169.34
892,6,135,6364,59376.12,44038.88,15337.24
2000,12,129,6149,671962.72,220380.16,451582.56
1710,6,108,9475,88401.75,65567.0,22834.75
2098,3,110,5254,2216610.06,1916081.26,300528.8
257,3,34,9426,3976735.14,3437567.94,539167.2
1720,10,141,9967,472934.15,316850.93,156083.22
33,9,18,1880,153652.4,106539.6,47112.8
2721,2,151,2202,562126.56,351042.84,211083.72
31,12,115,5001,546509.28,179235.84,367273.44
1570,7,143,6374,981978.44,579587.82,402390.62
2349,4,24,9453,1944482.1,1107040.83,837441.27
2300,7,143,9397,1447701.82,854469.21,593232.61
2095,7,183,8400,1294104.0,763812.0,530292.0
1475,5,27,685,299482.0,180381.05,119100.95
2696,2,25,7506,1916131.68,1196606.52,719525.16
2474,12,128,2151,235061.28,77091.84,157969.44
1765,8,157,4936,3214372.56,2591202.56,623170.0
1269,1,87,8210,5486496.7,4125853.4,1360643.3
1062,3,101,1354,571239.06,493790.26,77448.8
2632,8,14,5777,3762040.17,3032693.92,729346.25
594,5,85,4264,1864220.8,1122839.12,741381.68
521,10,74,6307,299267.15,200499.53,98767.62
139,1,1,5587,3733624.49,2807690.98,925933.51
1850,10,47,8671,411438.95,275651.09,135787.86
921,1,24,4158,2778666.66,2089561.32,689105.34
